CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2028,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1128,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2088,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1897,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2812,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1913,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1008,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1440,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2616,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1187,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1677,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1362,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2964,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1091,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1450,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2100,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2369,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1327,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2371,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1019,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2387,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1607,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1037,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1458,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1252,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2305,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1753,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2014,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2650,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1255,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1129,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1344,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2629,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1010,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1870,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2231,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2056,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1999,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2775,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1858,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1309,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1219,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2196,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1659,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1046,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2609,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2926,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2236,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1709,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1641,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1332,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1938,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2517,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2008,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1404,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2871,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1250,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2266,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2366,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1232,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1620,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2562,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1692,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2192,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1527,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1692,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2808,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1701,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2862,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1313,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1864,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1383,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1389,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1666,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1276,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2406,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1875,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1326,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1548,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1691,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1527,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2240,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1000,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1052,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1005,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2877,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2132,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1489,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2031,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2134,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2211,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1968,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1866,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2064,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1519,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1313,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1454,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2126,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2312,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1155,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1020,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2684,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1651,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2534,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2920,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2527,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2521,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1941,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1415,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1684,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2974,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2026,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2901,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1434,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2312,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1001,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1833,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2769,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2185,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1223,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2429,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2145,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1851,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2422,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1883,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1337,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1364,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2351,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2585,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2190,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2659,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1250,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1020,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1374,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1690,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1088,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2698,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1817,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2408,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1181,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2671,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1021,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2052,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2904,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1136,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1094,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1090,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1509,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1020,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1712,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2735,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1163,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1948,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1972,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1549,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1375,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1981,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2040,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2285,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2812,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1184,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2468,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1452,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1363,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1969,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1407,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1908,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1912,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2303,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2539,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1876,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2806,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2513,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1780,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2754,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1922,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1395,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2065,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2397,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1672,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2557,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2584,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2328,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1293,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2470,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1541,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2543,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1999,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1242,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1797,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1772,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2837,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2519,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1995,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2971,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2427,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1740,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1631,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2120,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2152,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1687,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1066,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2011,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1067,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2375,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2812,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1623,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2488,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2805,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1759,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2299,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1549,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2333,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1674,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2637,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1684,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1128,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1482,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2956,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2348,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2261,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1170,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2119,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2351,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1816,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1813,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1605,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2753,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1324,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2216,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1112,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2905,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1915,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2968,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2844,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2803,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1738,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2064,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1736,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2340,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1816,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1772,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2648,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2393,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1450,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1116,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2670,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2520,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2075,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1717,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2844,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2263,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2783,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2762,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1728,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1851,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2787,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2855,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1326,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2532,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2882,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1262,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1284,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1260,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2958,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1193,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2531,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1004,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2540,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2262,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1769,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2664,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1713,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2124,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2661,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2727,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1913,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2882,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2856,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1220,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2897,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1843,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1212,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2179,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1616,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2387,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1282,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2087,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1802,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1394,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1731,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1188,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2547,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2430,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1536,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1434,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2522,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1793,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1738,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2760,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1641,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1699,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1659,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1110,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1354,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1194,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1092,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2826,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2746,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2131,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1321,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2066,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2563,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1837,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1404,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1329,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2419,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1782,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2053,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2383,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1306,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1966,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2204,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1379,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2705,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2941,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2827,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1021,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2322,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2514,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2894,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2862,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2170,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2172,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1394,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2340,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1839,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1001,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2730,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2834,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2525,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1039,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1720,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2403,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1407,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2258,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2190,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1487,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2730,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2374,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2707,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2854,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1451,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2651,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1551,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2860,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2548,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1562,366,,,
